User_ID,Loan_ID,City,Age,Job,Education,Marriage_Status,Account_Balance,Loan_Amount,Credit_Score,Debit_Transactions,Loan_Duration_Months,Application_Date,Current_Balance
U8839,L987120,Quetta,32.0,Salesman,PhD,Single,209719.22,65323.76,672.24,15318.95,31,2022-10-12,117412.59
U9018,L715621,Islamabad,23.0,Engineer,Intermediate,Single,182341.69,80917.42,608.72,19363.85,27,2024-12-20,140040.44
U2395,L636911,Islamabad,60.0,Teacher,PhD,Married,216924.19,30264.96,657.47,19924.08,13,2023-02-02,84540.83
U4719,L999038,Quetta,35.0,Driver,PhD,Divorced,185229.93,75635.76,668.21,30084.5,38,2023-01-22,16966.62
U6437,L807410,Faisalabad,35.0,Driver,PhD,Married,208423.05,17241.98,650.36,12792.92,7,2025-04-15,82596.79
U5675,L241670,Multan,34.0,Doctor,PhD,Single,265879.88,76707.43,545.68,8412.84,35,2024-03-28,130920.04
U4916,L771061,Peshawar,36.0,Manager,Master,Divorced,149672.87,55155.18,658.02,16722.59,52,2024-01-21,128102.04
U8182,L114545,Peshawar,33.0,Driver,PhD,Single,256993.93,66597.54,760.63,9384.04,25,2024-12-14,153706.8
U6969,L249007,Rawalpindi,29.0,Teacher,Intermediate,Single,265855.75,14732.16,632.0,25373.73,23,2025-03-20,84126.76
U5334,L848275,Quetta,29.0,Doctor,Bachelor,Single,194096.57,23147.9,613.6,13017.47,48,2024-11-10,163237.01
U5686,L998154,Multan,34.0,Teacher,Intermediate,Divorced,93907.26,67916.85,668.67,11040.97,15,2022-10-06,107402.71
U8247,L273366,Faisalabad,29.0,Unemployed,PhD,Divorced,169608.9,21549.56,665.62,11700.79,29,2025-05-09,124176.53
U8381,L169866,Rawalpindi,27.0,Driver,Intermediate,Married,264849.73,63896.19,709.64,20028.92,9,2024-11-16,136144.51
U9490,L215116,Peshawar,36.0,Salesman,Intermediate,Married,198856.6,8985.87,587.11,13895.77,42,2024-11-11,44733.37
U8758,L651650,Karachi,32.0,Doctor,Intermediate,Married,150034.89,75445.23,686.57,10508.33,9,2022-08-02,59804.11
U2535,L177635,Peshawar,50.0,Clerk,Bachelor,Divorced,174761.25,13024.3,679.52,26657.46,18,2025-06-25,58476.38
U2311,L857193,Karachi,8.0,Doctor,Matric,Single,242031.0,66569.0,642.89,9006.81,30,2024-12-29,142888.69
U7857,L403188,Islamabad,45.0,Doctor,PhD,Single,227336.68,68768.93,666.93,15248.96,18,2025-03-30,87781.74
U5301,L807007,Rawalpindi,47.0,Salesman,Bachelor,Single,188053.4,29096.85,701.47,19566.14,23,2023-01-18,181103.28
U9643,L729558,Multan,14.0,Teacher,Matric,Single,181658.78,67460.8,693.62,3580.65,29,2022-09-08,100135.04
U6578,L921169,Peshawar,31.0,Manager,Master,Single,180412.09,57813.27,592.85,18361.82,7,2022-10-10,41145.05
U5376,L101388,Faisalabad,31.0,Teacher,Bachelor,Divorced,153879.49,33834.74,691.01,7614.25,53,2024-08-22,73103.3
U8516,L891820,Karachi,20.0,Unemployed,PhD,Married,280768.78,19743.36,646.77,20759.48,38,2023-10-09,104695.05
U1325,L221782,Multan,27.0,Salesman,Bachelor,Married,183883.98,-71030.16,653.64,8261.44,24,2024-01-12,120607.59
U3957,L414068,Peshawar,23.0,Engineer,Master,Single,260857.93,60489.5,653.66,19849.38,14,2025-04-02,60606.49
U7552,L323424,Multan,52.0,Manager,Intermediate,Divorced,276065.8,3055.92,642.49,22740.83,33,2022-12-23,122739.23
U2004,L892955,Karachi,44.0,Manager,Bachelor,Married,249915.54,52860.33,709.59,21030.06,40,2023-05-23,133421.71
U8117,L195915,Faisalabad,47.0,Unemployed,Matric,Divorced,178418.98,42096.55,645.81,16759.22,44,2024-07-30,74362.1
U8923,L424244,Faisalabad,42.0,Doctor,Master,Single,220186.5,70374.28,594.02,13380.89,15,2025-05-02,178766.29
U3806,L684954,Quetta,23.0,Doctor,Matric,Divorced,198790.22,40938.64,630.32,10965.06,6,2024-04-07,78693.64
U3285,L776161,Faisalabad,29.0,Teacher,Matric,Married,154814.91,40116.57,658.93,25297.24,47,2025-02-11,60004.88
U8553,L200399,Peshawar,39.0,Manager,Matric,Single,216217.96,71956.12,711.46,10103.53,26,2024-12-01,38831.1
U8131,L841406,Multan,22.0,Engineer,Intermediate,Single,141048.01,60051.74,680.15,7740.54,14,2024-06-09,148825.63
U1126,L772535,Multan,42.0,Unemployed,Intermediate,Married,259383.97,59484.68,607.47,19657.58,52,2023-12-18,100915.32
U4418,L808140,Multan,32.0,Manager,Matric,Single,176769.14,64078.03,774.26,9427.04,20,2024-04-20,80828.56
U3898,L262906,Multan,31.0,Driver,Matric,Single,210057.98,3932.84,663.24,8349.56,40,2023-04-11,41034.46
U4721,L937789,Quetta,42.0,Doctor,Matric,Divorced,214164.39,72703.66,713.77,4894.77,10,2024-05-28,84429.96
U3448,L866035,Quetta,39.0,Teacher,Bachelor,Divorced,187054.75,68374.06,642.41,11619.63,46,2025-02-27,195257.82
U6334,L588473,Karachi,31.0,Salesman,Master,Single,229334.69,19499.51,676.67,14420.99,27,2022-07-20,14220.5
U7671,L590868,Quetta,46.0,Driver,Matric,Single,176254.82,42677.59,691.97,16701.64,46,2023-12-01,74733.66
U3577,L628015,Faisalabad,24.0,Driver,Matric,Married,1461389.16,48820.78,710.91,21659.14,28,2024-11-25,171711.36
U2654,L967164,Islamabad,41.0,Teacher,Intermediate,Divorced,132701.02,45965.1,702.87,18688.29,12,2023-06-15,149958.92
U8499,L523356,Faisalabad,40.0,Salesman,Bachelor,Divorced,206318.98,60015.8,693.61,13663.89,28,2025-02-17,77174.97
U5688,L305566,Lahore,31.0,Unemployed,Intermediate,Divorced,296946.45,92941.0,634.25,13612.63,49,2023-11-13,108143.8
U6706,L779523,Rawalpindi,38.0,Unemployed,Intermediate,Divorced,149983.43,82453.0,621.41,18571.1,30,2024-12-01,118517.5
U1941,L525704,Quetta,22.0,Clerk,Intermediate,Married,166112.75,10633.42,666.63,23907.99,32,2023-12-06,105353.54
U2941,L141303,Lahore,44.0,Teacher,,Divorced,225695.39,68662.1,696.66,15884.2,46,2024-11-15,171378.01
U6667,L179809,Lahore,33.0,Doctor,Intermediate,Divorced,208979.09,89868.0,638.86,11716.08,11,2023-06-26,113590.17
U2867,L136535,Faisalabad,29.0,Driver,PhD,Married,217531.5,61604.26,703.26,8049.94,39,2025-05-25,145420.65
U9518,L969128,Islamabad,45.0,Salesman,Matric,Divorced,224459.36,82729.41,722.63,4883.56,14,2025-02-07,107263.95
U5950,L687024,Karachi,27.0,Driver,Master,Single,231736.07,110368.11,604.18,19663.89,54,2022-12-02,18704.45
U5026,L242450,Multan,20.0,Engineer,Matric,Married,255484.99,80711.29,608.15,19045.85,38,2024-11-19,52303.49
U6579,L184208,Islamabad,19.0,Engineer,Intermediate,Divorced,220490.93,57479.26,642.98,19041.54,56,2022-12-14,60604.89
U7578,L613340,Faisalabad,41.0,Clerk,Master,Divorced,187937.12,81352.65,665.38,14099.38,11,2025-04-19,90028.57
U9001,L381919,Lahore,22.0,Salesman,PhD,Married,233628.69,54346.63,623.77,24848.54,42,2024-10-26,183136.57
U9468,L450019,Karachi,52.0,Doctor,Matric,Single,1769964.5999999999,50717.09,717.61,11611.17,36,2023-07-27,114496.46
U9515,L923307,Lahore,14.0,Doctor,Master,Married,193368.31,39457.57,671.2,21686.88,39,2024-12-25,95768.48
U4925,L219981,Karachi,51.0,Salesman,Matric,Married,151273.53,96902.4,651.97,14728.8,46,2024-09-09,149542.32
U5776,L349874,Faisalabad,37.0,Doctor,Intermediate,Single,255354.03,203577.12,578.2,10741.54,34,2022-08-20,41924.65
U8206,L447285,Rawalpindi,34.0,Unemployed,PhD,Married,193980.94,95971.03,584.21,19147.71,19,2024-11-21,80412.19
U5200,L174110,Peshawar,29.0,Unemployed,PhD,Married,91366.52,64995.92,664.05,17867.45,41,2025-06-17,74506.85
U3392,L218748,Islamabad,38.0,Unemployed,Intermediate,Single,242371.08,8020.81,543.37,17498.81,41,2024-12-19,115921.66
U7814,L486706,Karachi,34.0,Teacher,PhD,Married,1039401.54,,700.63,15568.95,58,2024-06-05,135833.45
U7364,L812180,Rawalpindi,46.0,Clerk,Matric,Single,195473.34,-13000.8,642.09,14734.75,20,2023-10-26,118859.42
U4654,L737742,Quetta,36.0,Clerk,PhD,Married,216599.02,68765.24,812.15,31718.6,13,2024-10-24,119492.66
U5969,L380574,Lahore,36.0,Driver,Bachelor,Married,209524.98,76556.94,765.4,23289.8,31,2023-06-21,85555.64
U7719,L759674,Multan,31.0,Teacher,PhD,Divorced,235472.59,32229.32,640.93,20059.79,41,2025-02-12,112830.39
U5053,L711172,Quetta,34.0,Manager,Bachelor,Divorced,178225.68,53706.43,644.68,15782.59,53,2023-03-27,66406.49
U1344,L969778,Multan,38.0,Clerk,Master,Single,225655.29,868997.76,699.78,22050.1,26,2023-08-16,126965.56
U7572,L289249,Karachi,17.0,Engineer,Bachelor,Married,187022.67,34827.6,735.16,18625.96,33,2023-12-18,79975.88
U4519,L309889,Rawalpindi,21.0,Unemployed,Matric,Single,236940.52,18232.77,568.1,15183.43,9,2024-02-22,55139.62
U4777,L733933,Multan,42.0,Engineer,Matric,Divorced,230768.37,,560.68,12875.05,21,2024-04-15,101512.78
U6933,L300140,Faisalabad,36.0,Salesman,Master,Married,153228.06,108877.62,618.9,14433.58,27,2024-02-14,23475.35
U5994,L352197,Lahore,33.0,Doctor,Bachelor,Married,254299.11,50110.87,679.14,-7192.98,17,2024-04-26,158974.8
U2627,L410873,Karachi,35.0,Driver,PhD,Divorced,173201.83,80343.89,674.84,16474.21,21,2025-03-22,131883.96
U5037,L173227,Faisalabad,38.0,Salesman,Intermediate,Married,1442417.34,90244.28,703.49,11580.67,56,2022-07-27,113478.79
U1893,L756839,Faisalabad,29.0,Unemployed,Intermediate,Divorced,218364.37,27725.47,590.02,26148.69,45,2023-10-02,35052.61
U4175,L779533,Peshawar,27.0,Engineer,PhD,Divorced,291909.18,283526.56,534.19,15135.41,43,2024-07-31,71992.39
U9134,L299050,Multan,36.0,Clerk,Master,Divorced,188826.7,86926.24,692.9,6677.26,47,2023-12-30,101622.34
U7980,L828069,Karachi,25.0,Doctor,Bachelor,Married,182534.16,100550.43,608.59,14650.84,42,2024-08-13,89475.81
U8988,L979392,Multan,39.0,Salesman,Matric,Married,199029.02,66886.43,549.08,7677.15,34,2022-09-20,32457.4
U2566,L820167,Quetta,17.0,Unemployed,PhD,Married,184841.01,23605.57,657.25,18313.85,23,2024-02-21,47342.84
U3450,L258109,Multan,45.0,Driver,Bachelor,Single,239997.1,109611.83,689.66,17036.63,15,2024-06-29,88676.22
U2870,L359515,Multan,39.0,Manager,PhD,Single,119184.47,34070.87,643.9,21704.88,47,2022-10-07,48668.42
U2128,L738118,Rawalpindi,37.0,Doctor,Master,Divorced,147315.88,39945.87,627.11,9463.83,44,2024-07-10,154855.49
U2754,L526115,Faisalabad,44.0,Manager,Master,Single,146609.85,60270.14,642.03,15238.06,23,2024-09-10,119781.53
U1202,L389821,Peshawar,51.0,Teacher,Bachelor,Married,247515.38,96624.81,631.47,5444.85,6,2024-06-28,67861.44
U8548,L653492,Faisalabad,45.0,Teacher,Matric,Single,285530.67,75619.28,582.6,19910.46,44,2024-04-27,146766.19
U5330,L787099,Multan,16.0,Unemployed,Bachelor,Divorced,194777.54,499567.76,614.27,18632.1,26,2023-06-04,138708.26
U2984,L855076,Faisalabad,22.0,Unemployed,Master,Married,191558.91,63898.66,676.06,18470.64,6,2023-01-04,111558.33
U8232,L220527,Islamabad,28.0,Doctor,Master,Married,203502.61,51305.44,666.08,15011.33,20,2023-04-11,98416.55
U9496,L938039,Multan,35.0,Teacher,Bachelor,Divorced,258093.92,66744.19,658.4,17903.41,9,2023-09-05,88061.05
U5245,L341827,Multan,40.0,Clerk,Intermediate,Married,921794.04,-25886.8,600.24,26230.37,25,2025-01-16,78402.45
U8365,L317538,Multan,27.0,Salesman,Bachelor,Divorced,211918.45,41101.78,640.92,13004.34,15,2023-09-19,46528.32
U7793,L794343,Peshawar,36.0,Manager,PhD,Single,248759.88,57239.66,541.15,15970.52,28,2023-10-12,161133.15
U6993,L750945,Rawalpindi,27.0,Teacher,Master,Divorced,225054.71,15469.58,658.92,7397.12,46,2023-07-22,79179.47
U2180,L874251,Multan,28.0,Doctor,PhD,Single,209479.08,61589.7,721.44,8922.17,39,2022-12-15,101128.02
U8143,L370110,Karachi,20.0,Doctor,PhD,Single,250052.3,43865.86,576.29,15684.69,51,2024-11-14,63590.09
U4609,L581037,Lahore,25.0,Manager,Intermediate,Single,64838.39,102664.27,620.7,22727.53,53,2022-07-24,89621.98
U1558,L731689,Lahore,21.0,Driver,Intermediate,Single,233893.77,97190.59,666.46,13206.03,38,2023-08-02,214031.1
U9716,L725044,Faisalabad,25.0,Doctor,Intermediate,Married,167296.22,36025.83,712.64,13348.58,39,2023-02-26,70960.08
U8111,L465066,Faisalabad,45.0,Driver,PhD,Single,108468.36,45474.87,627.59,12151.8,44,2024-11-04,157943.83
U4824,L292354,Lahore,25.0,Doctor,PhD,Married,225560.13,47781.57,615.39,11256.7,15,2023-02-27,98887.78
U6253,L999209,Lahore,61.0,Doctor,Intermediate,Single,268682.93,36450.22,551.55,17064.8,59,2023-11-27,127197.54
U7256,L678416,Islamabad,39.0,Manager,Bachelor,Divorced,193127.57,55850.75,655.17,4519.2,25,2024-12-12,149783.21
U1723,L259238,Lahore,36.0,Salesman,Master,Married,247643.73,27251.54,752.1,23966.58,6,2023-06-30,110890.7
U1430,L374060,Multan,26.0,Manager,Matric,Divorced,280613.91,16081.54,663.87,10342.04,18,2023-09-15,85931.71
U8543,L924179,Lahore,42.0,Doctor,Master,Single,265745.72,68681.34,648.89,20053.32,6,2022-11-14,92556.36
U1730,L950412,Islamabad,29.0,Teacher,Bachelor,Divorced,281998.23,68885.89,666.1,6110.01,10,2025-03-02,93902.86
U8917,L605631,Quetta,36.0,Manager,Intermediate,Married,237106.37,25870.53,949.45,19681.88,21,2023-10-13,174574.82
U4186,L396766,Multan,60.0,Doctor,Bachelor,Single,203771.68,76860.66,609.35,19703.61,20,2022-08-22,40634.97
U2483,L761841,Rawalpindi,34.0,Teacher,Bachelor,Single,119901.71,31052.67,691.16,17689.41,54,2024-07-27,29170.92
U3606,L690469,Multan,46.0,Driver,Bachelor,Single,187696.88,57594.96,661.29,8039.0,33,2024-03-26,31837.88
U1774,L254818,Multan,27.0,Clerk,Bachelor,Divorced,157837.67,74610.32,650.88,16746.84,36,2023-03-15,64242.74
U7212,L608880,Lahore,34.0,Doctor,Intermediate,Divorced,308547.14,48991.62,601.23,6718.61,28,2024-11-29,128003.32
U5377,L110779,Quetta,52.0,Driver,Intermediate,Single,191205.71,63642.23,715.18,13230.66,53,2022-08-05,130456.77
U2801,L413693,Multan,28.0,Teacher,Bachelor,Divorced,206160.24,34507.11,683.24,22205.89,50,2024-12-29,75699.89
U8077,L876321,Multan,53.0,Clerk,Matric,Single,227574.27,44106.0,622.35,20576.91,48,2023-03-10,98860.34
U6787,L299645,Peshawar,42.0,Salesman,Matric,Divorced,202180.12,43824.22,700.09,15106.28,22,2024-12-19,55348.05
U5149,L429025,Karachi,29.0,Unemployed,Matric,Single,284752.55,27602.65,625.12,8176.35,54,2024-02-29,59057.91
U2791,L129035,Quetta,41.0,Doctor,Bachelor,Divorced,168867.53,357574.24,610.9,19519.11,39,2023-10-23,123194.67
U9311,L712767,Karachi,44.0,Salesman,Intermediate,Divorced,209730.37,3541.45,612.01,15135.67,18,2025-01-08,141907.36
U1255,L149807,Quetta,41.0,Unemployed,Bachelor,Divorced,162876.47,35265.39,561.45,-1242.21,19,2023-10-26,80927.25
U7371,L477334,Rawalpindi,19.0,Manager,PhD,Married,133998.87,41453.74,673.58,20478.41,16,2025-05-17,165400.6
U3495,L797063,Rawalpindi,27.0,Manager,Bachelor,Married,169411.55,42314.61,558.44,14830.37,33,2023-07-21,138624.21
U2104,L546452,Karachi,32.0,Engineer,PhD,Divorced,198148.16,42755.08,588.58,23417.16,47,2024-07-15,163669.03
U9822,L314076,Islamabad,34.0,Salesman,Intermediate,Single,178534.89,48147.07,546.22,7333.11,37,2023-04-04,87962.48
U5884,L150269,Multan,41.0,Engineer,PhD,Divorced,165378.95,64383.25,645.7,-7236.93,40,2023-11-15,160827.45
U1982,L810457,Multan,36.0,Engineer,Matric,Divorced,129684.13,76235.51,642.48,16953.59,36,2023-01-30,187181.71
U1831,L601727,Karachi,21.0,Doctor,Matric,Divorced,195844.72,,633.67,17040.95,22,2022-10-11,83499.3
U1710,L195119,Faisalabad,38.0,Clerk,Matric,Married,124763.98,13903.97,597.87,3165.3,52,2024-05-29,93833.24
U2540,L823873,Karachi,41.0,Manager,Master,Divorced,238002.8,18738.67,591.39,8150.5,14,2023-06-05,62091.26
U1751,L357980,Karachi,40.0,Salesman,Intermediate,Single,204121.99,35383.91,673.22,34286.52,15,2022-12-19,54231.4
U8742,L901395,Lahore,45.0,Salesman,PhD,Single,127122.43,39442.36,622.47,12860.73,13,2024-06-03,54697.95
U2171,L605179,Multan,43.0,Clerk,Bachelor,Single,184539.55,26900.12,665.82,20116.71,26,2025-07-05,67541.35
U9162,L539973,Peshawar,39.0,Manager,Master,Single,162392.18,11116.5,605.74,10445.38,18,2023-03-07,110989.52
U2151,L259880,Multan,34.0,Unemployed,Matric,Single,215958.73,36316.38,659.05,367.88,55,2024-02-09,69232.02
U4642,L754948,Islamabad,18.0,Teacher,Matric,Married,267022.52,55442.8,715.16,13808.19,10,2022-08-02,109766.5
U7961,L173055,Rawalpindi,39.0,Unemployed,Matric,Single,106241.38,67850.88,679.31,13140.77,11,2022-12-03,110593.81
U5479,L490409,Quetta,37.0,Manager,PhD,Single,205751.3,33277.31,629.38,12200.85,35,2022-11-13,81195.02
U6927,L212381,Peshawar,37.0,Doctor,Bachelor,Single,191993.36,37610.07,662.86,14197.51,36,2024-06-29,97494.52
U2394,L991970,Lahore,22.0,Teacher,Intermediate,Married,233567.0,22199.05,637.97,16849.88,22,2025-03-01,78883.5
U2910,L370860,Peshawar,24.0,Salesman,Master,Divorced,210659.83,49056.82,650.39,13949.18,16,2023-06-21,87570.41
U5172,L751066,Quetta,45.0,Engineer,Bachelor,Divorced,162401.53,24547.14,633.72,6151.96,25,2024-08-03,67645.48
U9868,L615249,Faisalabad,34.0,Clerk,Bachelor,Divorced,184047.3,67193.83,641.78,18403.29,53,2022-11-12,103364.19
U9885,L871665,Quetta,41.0,Doctor,PhD,Divorced,160198.71,-3575.99,660.6,1354.4,14,2025-05-29,75978.17
U5177,L125896,Islamabad,35.0,Doctor,Master,Single,253800.36,39211.11,600.33,647.5,7,2023-07-14,53357.36
U7796,L351680,Lahore,35.0,Engineer,Intermediate,Single,201065.58,59033.22,599.21,20174.26,42,2022-07-18,123737.16
U3830,L336729,Lahore,44.0,Unemployed,Master,Divorced,295059.53,55515.04,580.57,18549.14,6,2022-11-30,125091.65
U9005,L347288,Rawalpindi,29.0,Teacher,Matric,Divorced,196966.96,130791.01,569.99,14598.23,9,2024-07-20,144467.94
U5537,L622082,Islamabad,35.0,Unemployed,Matric,Divorced,164579.66,60494.0,589.14,5231.86,41,2025-01-07,59024.11
U1149,L803832,Rawalpindi,30.0,Teacher,Bachelor,Married,124314.28,19878.36,657.97,10044.62,59,2023-01-23,80762.91
U2801,L200300,Multan,30.0,Teacher,Master,Married,109843.02,47136.07,605.36,13160.77,30,2023-03-21,109219.82
U8003,L174781,Peshawar,31.0,Driver,Master,Single,120793.2,-3287.39,675.68,3828.74,8,2024-11-01,79918.4
U1247,L731823,Peshawar,37.0,Manager,Matric,Divorced,213356.33,380656.08,651.74,9826.8,14,2024-08-05,122836.48
U4452,L322147,Islamabad,30.0,Unemployed,Matric,Single,225436.25,25008.32,551.57,19566.31,27,2023-06-07,119917.32
U4533,L721181,Quetta,47.0,Manager,Intermediate,Divorced,120940.46,77461.71,682.75,24991.14,28,2024-09-20,119171.81
U3615,L693079,Multan,26.0,Doctor,Intermediate,Married,244751.92,33513.79,690.54,12063.96,17,2023-01-09,158386.69
U7903,L852919,Lahore,,Salesman,Bachelor,Married,175846.95,46497.02,600.31,20295.42,15,2025-06-05,125763.08
U2712,L996815,Faisalabad,30.0,Doctor,Master,Single,207339.65,30933.26,671.01,1601.58,39,2023-11-03,106155.64
U4179,L516769,Faisalabad,49.0,Clerk,Bachelor,Divorced,280611.03,,607.18,19616.16,48,2023-06-06,92258.58
U6103,L744487,Lahore,36.0,Driver,Bachelor,Single,244841.97,40362.72,654.88,9372.36,15,2022-12-10,95045.44
U5753,L664618,Peshawar,45.0,Engineer,Bachelor,Divorced,1119440.82,104976.71,586.78,17151.42,35,2025-01-22,57431.59
U5132,L245367,Rawalpindi,20.0,Manager,Matric,Married,155440.39,74424.55,560.34,13265.73,27,2023-04-01,29371.59
U7639,L384863,Peshawar,37.0,Clerk,Master,Married,92409.23,64462.0,630.86,24242.9,11,2022-07-09,118550.25
U3212,L154949,Faisalabad,43.0,Unemployed,Master,Married,164042.33,488495.92,643.81,8878.95,55,2024-01-14,148945.32
U1425,L305342,Quetta,35.0,Unemployed,Intermediate,Single,189443.49,61813.92,630.12,19393.24,7,2022-07-19,86795.4
U8800,L312255,Lahore,45.0,Manager,Intermediate,Married,150641.02,-7830.18,590.8,13043.45,35,2023-09-21,163483.77
U5702,L989703,Karachi,29.0,Driver,PhD,Married,193437.15,41633.5,630.01,13891.86,7,2023-03-04,92939.5
U9992,L389064,Lahore,49.0,Clerk,Intermediate,Single,203842.59,75354.74,663.46,13713.02,37,2023-12-08,21849.12
U8068,L806885,Karachi,57.0,Salesman,PhD,Single,188757.2,48533.08,647.76,9080.29,47,2024-01-23,136729.97
U7394,L191267,Faisalabad,31.0,Manager,Matric,Married,167499.87,7844.3,659.13,14901.31,21,2025-03-05,80828.47
U5480,L650170,Rawalpindi,30.0,Driver,Master,Married,1250596.3800000001,48427.87,616.49,14561.46,17,2025-05-05,140351.15
U1401,L240262,Lahore,49.0,Driver,PhD,Single,222097.03,101123.17,708.59,16688.68,6,2025-01-28,48898.9
U6392,L336300,Faisalabad,50.0,Clerk,PhD,Married,145480.05,87406.75,591.19,15591.54,58,2024-06-16,116481.77
U6896,L255234,Islamabad,29.0,Manager,Master,Divorced,1623279.72,48139.88,674.38,20585.96,13,2023-02-20,67981.56
U5729,L690012,Rawalpindi,30.0,Doctor,,Single,195070.59,78543.48,709.09,21464.56,53,2025-07-04,108056.19
U1199,L850650,Peshawar,32.0,Engineer,Bachelor,Divorced,200942.48,39004.79,674.05,7645.64,55,2024-02-16,130664.27
U1845,L491342,Multan,21.0,Engineer,Intermediate,Single,235410.72,-1116.15,639.87,21081.41,18,2022-09-08,121376.04
U9816,L960236,Islamabad,,Manager,Master,Divorced,211660.81,22266.02,623.59,6695.65,20,2025-07-06,102774.71
U1761,L955350,Karachi,24.0,Clerk,PhD,Divorced,247656.83,96886.66,1001.8,19114.99,58,2022-11-08,44861.64
U2192,L379336,Quetta,27.0,Unemployed,Master,Married,214356.21,41780.21,578.85,19338.17,49,2023-01-10,129213.77
U5090,L219736,Multan,34.0,Teacher,Master,Divorced,169378.13,42698.48,601.49,1620.78,13,2024-05-08,141257.22
U8380,L673372,Lahore,37.0,Salesman,PhD,Married,218075.18,41004.85,630.12,15650.85,15,2025-06-17,58280.12
U3676,L359449,Faisalabad,50.0,Manager,Matric,Divorced,856882.14,107124.1,711.88,11720.53,51,2025-05-10,64158.83
U2771,L146591,Faisalabad,25.0,Driver,Matric,Single,205427.99,98778.77,668.99,9688.64,10,2022-10-15,142942.29
U4932,L480751,Quetta,44.0,Salesman,Master,Married,198338.5,,601.6,24455.97,55,2022-08-27,91662.34
U2872,L249521,Multan,32.0,Manager,PhD,Single,189594.16,45228.64,634.48,10424.25,24,2025-05-30,65195.47
U2779,L902232,Islamabad,34.0,Doctor,Intermediate,Married,193573.12,58868.73,619.28,9355.36,52,2023-06-04,110902.18
U4371,L518444,Faisalabad,41.0,Engineer,Bachelor,Divorced,105907.55,4500.72,614.51,15529.86,43,2023-05-01,74459.02
U3568,L193173,Multan,23.0,Doctor,Matric,Divorced,172563.75,94308.03,698.94,19799.13,16,2022-09-25,106441.69
U2479,L704916,Multan,38.0,Salesman,,Married,204642.25,,581.41,14008.46,58,2024-04-02,83471.73
U4682,L377445,Islamabad,36.0,Unemployed,Master,Single,207992.82,56503.27,730.44,23164.59,48,2025-05-06,86899.57
U1996,L333471,Quetta,39.0,Manager,Master,Married,148616.24,17080.92,691.41,18716.83,25,2023-07-16,144415.9
U7235,L912878,Multan,37.0,Teacher,PhD,Single,263285.39,32334.0,704.54,-247.48,25,2025-04-26,1259.01
U6712,L898371,Islamabad,59.0,Driver,Intermediate,Divorced,156691.26,24882.13,626.85,11293.73,26,2025-02-13,122190.03
U6510,L279415,Multan,28.0,Doctor,Bachelor,Married,248472.86,254109.92,642.5,11067.11,23,2024-05-06,137818.03
U5789,L296718,Rawalpindi,29.0,Salesman,Intermediate,Single,221359.72,33826.32,578.34,18355.53,55,2024-07-14,75120.23
U7643,L574981,Karachi,28.0,Salesman,Matric,Married,167688.63,33551.94,623.77,-3373.72,15,2023-01-02,137510.61
U4859,L644353,Karachi,29.0,Salesman,PhD,Divorced,288765.54,75000.02,674.68,32843.07,39,2024-05-01,61639.04
U6800,L904968,Multan,28.0,Engineer,Intermediate,Married,140318.16,16854.12,714.8,18717.18,31,2022-09-01,73600.66
U5074,L542311,Islamabad,46.0,Teacher,Matric,Single,245957.71,452929.92,594.64,16042.14,35,2024-01-13,68993.32
U3560,L289702,Lahore,49.0,Engineer,Matric,Married,250029.12,86538.77,631.72,23270.97,14,2024-02-03,138051.69
U4892,L656844,Lahore,29.0,Engineer,Master,Married,166468.99,34604.11,642.44,31405.58,51,2023-01-07,30202.09
U3768,L805946,Islamabad,26.0,Clerk,Intermediate,Married,1617739.62,28462.43,580.21,21095.23,56,2023-05-02,165605.89
U7934,L957176,Karachi,39.0,Engineer,Bachelor,Divorced,187497.67,43084.26,979.57,21641.69,36,2024-07-13,87802.46
U6546,L920052,Lahore,29.0,Engineer,Matric,Divorced,214434.68,85391.76,613.8,15914.83,47,2023-11-04,124596.49
U3091,L471649,Lahore,,Driver,Bachelor,Married,213016.09,55823.23,640.23,14009.32,9,2024-07-31,121148.32
U2615,L184328,Karachi,37.0,Driver,Intermediate,Married,193284.56,34063.57,627.4,11669.43,11,2023-11-09,106049.27
U5475,L962409,Rawalpindi,19.0,Clerk,Intermediate,Single,240540.41,64516.3,610.53,9217.22,19,2022-11-06,75972.56
U1987,L225710,Karachi,50.0,Engineer,Bachelor,Married,239674.44,16931.24,649.65,10190.9,9,2022-10-25,149694.9
U7196,L571415,Karachi,52.0,Driver,PhD,Divorced,112573.4,563526.32,639.22,5546.11,31,2025-05-10,79405.95
U7211,L586384,Quetta,28.0,Clerk,Intermediate,Divorced,265217.01,62258.22,631.41,14468.9,52,2024-10-28,70750.05
U2446,L456125,Faisalabad,31.0,Teacher,,Divorced,116875.4,40765.75,613.58,3207.33,53,2025-05-03,135108.41
U3324,L171042,Islamabad,37.0,Doctor,Bachelor,Single,251627.31,24842.43,665.98,16336.42,44,2022-09-14,105829.98
U1474,L264181,Multan,38.0,Engineer,Master,Single,256335.26,23399.57,732.68,14745.69,22,2024-12-30,154312.86
U8954,L848449,Quetta,41.0,Engineer,Bachelor,Divorced,145451.68,66044.52,956.99,16028.55,24,2022-07-28,97493.32
U3918,L528511,Quetta,55.0,Doctor,PhD,Divorced,179459.29,,699.81,11345.08,56,2023-08-14,73964.99
